NORAD_CAT_ID,RCS
10628,0.11
10629,0.0676
10630,0.0862
10631,0.0471
10632,0.0922
10633,0.0506
10634,0.0051
10635,0.028
10636,0.0619
10637,5.9491
10638,17.3925
10640,53.3419
10642,0.0882
10643,0.067
10644,0.0392
10645,0.1294
10646,0.2732
10647,0.1074
10648,0.0798
10649,0.0683
10650,0.1616
10651,0.1535
10652,0.0917
10653,0.1116
10654,0.0856
10655,0.263
10656,0.4805
10657,0.2778
10658,0.5863
10659,0.0983
10660,0.3063
10661,0.069
10662,0.0893
10663,0.0457
10669,1.9952
10684,0.5413
10696,25.6045
10703,0.4452
10705,0.0085
10706,0.0688
10707,0.0651
10708,0.077
10709,0.1053
10710,0.0497
10711,0.0529
10712,0.0197
10713,0.0821
10714,0.1148
10715,0.1863
10716,0.0179
10717,0.0794
10718,0.0757
10719,0.0319
10720,0.0761
10721,0.0848
10722,13.4516
10724,1.9105
10728,0.052
10729,0.31
10746,0.0576
10747,0.0858
10748,0.0937
10749,0.1239
10750,0.0556
10751,0.1068
10752,0.048
10753,0.02
10754,0.0266
10755,0.0792
10756,0.078
10757,0.0953
10758,0.1894
10759,0.0532
10760,0.0547
10761,0.072
10762,0.3334
10763,0.0741
10764,0.067
10765,0.2462
10766,0.3325
10767,0.206
10768,0.0551
10769,0.0177
10778,1.2589
10792,1.8151
10794,2.0702
10796,0.0887
10801,1.4495
10802,9.29
10803,11.1971
10818,3.9023
10819,1.2
10823,0.144
10824,0.0407
10825,0.2518
10826,0.0804
10827,0.0419
10828,0.0931
10829,0.043
10830,0.0443
10831,0.0169
10832,0.0923
10833,0.121
10834,0.0186
10835,0.0164
10836,0.0932
10837,0.0363
10838,0.0716
10839,0.0189
10840,0.216
10841,0.0327
10842,0.1649
10843,0.0263
10844,0.045
10845,0.0205
10853,0.14
10854,0.1827
10855,1.0
10857,25.165
10860,14.7959
10861,6.3853
10864,0.1058
10865,0.0277
10866,0.0995
10867,0.0747
10868,0.0862
10869,0.0685
10870,0.0436
10871,0.0891
10872,0.0658
10873,0.1053
10874,0.0156
10875,0.0335
10876,0.0423
10877,0.2943
10878,0.053
10879,0.051
10880,0.0179
10881,0.0948
10882,0.0458
10883,0.0151
10884,0.1242
10885,0.0094
10886,0.0129
10887,0.0157
10888,0.0148
10889,0.0116
10890,0.0401
10893,0.5012
10898,7.2697
10899,17.9946
10903,0.0184
10913,0.0948
10914,0.1147
10925,14.9622
10930,0.6825
10931,0.6787
10932,0.6807
10933,0.6874
10934,0.6972
10935,0.7029
10936,0.6667
10937,0.6641
10946,0.5376
10947,35.1875
10949,7.3818
10950,3.2904
10953,3.0518
10955,4.1987
10960,2.4018
10970,12.809
10973,11.0299
10975,4.0597
10976,15.4251
10981,1.9992
10983,2.3619
10984,12.9026
10987,1.0
10990,0.079
10994,3.909
10998,5.391
11007,14.6905
11015,11.1693
11027,0.7139
11028,0.7042
11042,0.6827
11044,0.6871
11045,0.676
11046,0.6924
11047,0.6757
11048,0.6892
11049,0.684
11050,0.6845
11054,0.5283
11055,14.5496
11056,9.1865
11057,13.5756
11061,0.064
11062,0.057
11073,0.7
11074,0.1
11075,7.1841
11076,5.4865
11078,2.35
11079,6.9306
11082,11.1531
11083,12.7715
11085,0.4363
11086,0.3378
11088,0.31
11101,26.5101
11110,0.3149
11113,0.0181
11114,0.0165
11115,7.0579
11117,3.2644
11128,0.6788
11129,0.6824
11130,0.6761
11131,0.6618
11132,0.6973
11133,0.684
11134,0.6867
11135,0.6908
11141,0.4658
11144,5.1241
11145,4.9871
11147,3.0502
11150,8.69
11151,17.3817
11153,7.2712
11155,14.2344
11156,7.8442
11158,2.5118
11161,6.16
11162,20.36
11177,0.0038
11178,0.02
11179,0.0207
11186,0.0222
11193,0.8098
11204,0.3088
11205,0.19
11207,0.0686
11209,0.2183
11210,0.0847
11212,0.227
11213,0.4
11214,0.22
11216,0.1555
11217,0.23
11218,0.9511
11219,0.2815
11220,0.1051
11221,0.174
11223,0.43
11240,17.3038
11252,6.434
11256,3.2195
11261,0.2528
11262,2.6844
11263,8.6402
11266,15.9601
11268,13.3653
11269,6.5228
11270,5.0253
11271,1.13
11272,0.6303
11273,5.0118
11278,4.1395
11279,2.68
11280,2.04
11285,12.6753
11286,10.0959
11290,0.0158
11296,0.6628
11297,0.67
11298,0.6862
11299,0.652
11300,0.654
11301,0.6855
11302,0.6739
11303,0.6841
11313,0.31
11322,0.1317
11323,0.0382
11328,1.26
11331,10.8526
11332,7.8937
11343,0.1428
11353,5.7851
11382,3.5855
11383,2.489
11384,22.6728
11392,3.6228
11393,10.22
11412,0.31
11417,7.7189
11419,0.085
11440,3.981
11449,5.7752
11450,16.2572
11457,9.9297
11458,8.101
11472,0.1187
11474,7.0786
11484,3.6474
11509,11.198
11525,2.1828
11526,1.4467
11532,13.9827
11538,0.6796
11539,0.6748
11540,0.677
11541,0.6801
11542,0.6737
11543,0.6799
11544,0.6618
11545,0.691
11550,5.3803
11551,16.8835
11553,7.1614
11554,11.69
11555,4.9015
11556,7.7451
11561,0.1995
11567,1.9953
11568,3.1623
11569,2.47
11570,2.917
11571,2.0679
11578,1.608
11581,1.914
11587,0.0144
11588,1.7607
11589,15.745
11600,13.5331
11601,7.4009
11602,7.8378
11604,2.4172
11607,2.9503
11609,14.91
11610,14.77
11613,2.0285
11616,0.432
11621,5.0473
11622,5.1868
11623,2.58
11629,14.1285
11630,7.03
11631,0.0118
11632,3.3528
11633,18.9103
11634,0.1077
11635,6.6233
11645,5.09
11647,2.2004
11648,1.9952
11659,19.2991
11660,1.4322
11661,2.25
11662,28.9883
11669,3.9811
11670,0.7
11671,8.6626
11673,2.2479
11674,0.8113
11675,1.2493
11676,1.9953
11678,28.0754
11682,18.2338
11683,7.0207
11684,2.3509
11685,1.6
11687,28.0355
11690,0.476
11691,0.687
11692,0.682
11693,0.6772
11694,0.6842
11695,0.678
11696,0.67
11697,0.6573
11698,0.6717
11703,31.787
11704,22.3987
11706,3.48
11707,2.053
11708,1.2589
11715,0.3981
11718,1.7648
11719,51.875
11728,2.4993
11729,24.333
11741,3.71
11742,16.25
11752,0.4269
11756,14.39
11758,17.2131
11762,4.5065
11771,0.6097
11772,0.0507
11773,0.3203
11774,0.0733
11775,0.1413
11776,0.1507
11777,0.0878
11778,0.122
11779,0.0523
11780,0.1934
11781,0.011
11782,0.1695
11783,0.4006
11791,2.2365
11792,0.7176
11796,4.72
11797,12.82
11801,0.97
11806,1.72
11819,9.9
11821,11.973
11829,14.704
11830,20.0
11836,1.27
11841,3.444
11844,11.4421
11847,3.9757
11848,12.9715
11849,5.08
11850,47.4946
11855,0.13
11856,21.3101
11859,0.31
11860,0.5213
11861,7.9
11862,2.6342
11871,9.5279
11875,0.6659
11876,0.6583
11877,0.6734
11878,0.693
11879,0.6644
11880,0.6469
11881,0.6785
11882,0.71
11888,4.9404
11896,16.7306
11899,1.11
11900,0.45
11905,0.01
11909,7.5408
11917,13.6526
11918,23.03
11923,0.31
11926,1.9001
11930,0.21
11931,0.23
11932,15.9819
11933,5.4925
11937,0.27
11941,2.5738
11947,0.3
11948,0.21
11949,0.01
11952,0.04
11953,0.0364
11955,0.25
11956,0.29
11957,0.31
11960,0.25
11964,4.3577
11965,18.97
11966,0.35
11967,0.29
11968,9.49
11970,0.003
11971,0.1539
11972,0.24
11973,0.32
11974,0.22
11975,0.28
11980,5.41
11982,17.7
11984,0.8086
11985,11.53
11987,0.31
11988,0.31
11989,0.31
11990,0.0139
11991,0.156
11992,0.31
11993,40.0
12000,0.0391
12003,7.7408
12010,0.21
12011,0.22
12012,0.97
12013,0.07
12014,0.19
12015,0.23
12016,6.3221
12017,20.43
12018,0.31
12022,3.71
12026,0.24
12032,6.625
12033,15.74
12034,10.34
12035,4.7604
12037,0.25
12038,0.31
12039,23.0865
12040,0.2063
12041,3.33
12042,0.31
12045,0.03
12046,8.923
12048,0.1982
12054,10.2971
12062,1.3416
12065,7.9432
12066,11.9314
12067,22.6789
12068,5.5516
12069,16.526
12070,8.5568
12071,9.8341
12072,5.3846
12073,3.42
12074,1.013
12076,0.31
12077,35.5356
12078,13.2388
12080,14.0
12081,23.2305
12082,7.332
12086,5.1807
12089,13.3496
12090,9.739
12095,1.8352
12096,0.31
12097,0.7374
12098,0.09
12099,0.0804
12102,0.0063
12107,0.6894
12108,0.6615
12109,0.691
12110,0.6854
12111,0.666
12112,0.702
12113,0.665
12114,0.679
12117,0.31
12118,0.31
12119,0.31
12120,6.3095
12121,17.8
12125,23.41
12126,0.31
12127,2.34
12133,20.6239
12134,7.3994
12137,0.31
12142,0.0541
12143,14.4537
12145,0.9655
12147,0.6772
12148,0.31
12151,0.5112
12154,8.3499
12156,16.8391
12157,25.3178
12158,6.17
12159,7.9042
12162,13.9175
12163,33.0473
12164,0.0794
12165,0.2628
12166,0.522
12167,0.1241
12168,0.1419
12169,0.04
12170,0.0449
12171,0.7637
12172,0.0459
12173,0.0039
12175,0.3041
12176,0.3728
12177,0.0875
12178,0.039
12179,0.1049
12180,0.1812
12181,0.1137
12182,0.0932
12183,0.031
12184,0.0158
12185,0.0563
12186,0.25
12187,0.0938
12188,0.1473
12189,0.0583
12190,0.0145
12191,0.1139
12192,0.0852
12193,0.0615
12194,0.036
12195,0.0463
12196,0.1502
12197,0.12
12198,0.029
12199,0.5881
12200,0.2815
12201,0.0211
12202,0.0594
12203,0.1398
12204,0.0958
12205,0.09
12206,0.037
12207,0.13
12208,0.0538
12209,0.0527
12210,0.15
12211,0.0122
12212,0.195
12213,0.0681
12214,0.0397
12215,0.006
12216,0.0663
12217,0.026
12218,0.0877
12219,0.1557
12220,0.1553
12221,0.1044
12222,0.039
12223,0.0476
12224,0.1092
12225,0.0314
12226,0.0608
12227,0.0137
12228,0.07
12229,0.31
12230,0.051
12231,0.0343
12232,0.0053
12233,0.0054
12234,0.0283
12235,0.0493
12236,0.0114
12237,0.0492
12238,0.06
12239,0.15
12240,0.0669
12241,0.0285
12242,0.0159
12243,0.0892
12244,0.0758
12245,0.0247
12246,0.185
12247,0.0158
12248,0.04
12249,0.15
12250,0.043
12252,0.0676
12253,0.16
12254,0.09
12255,0.0122
12256,0.05
12257,0.046
12258,0.166
12259,0.0983
12260,0.0662
12261,0.254
12262,0.048
12263,0.0642
12264,0.0825
12265,0.048
12266,0.0036
12267,0.0247
12268,0.07
12269,0.058
12270,0.0485
12271,0.123
12272,0.0661
12273,0.01
12274,0.0892
12275,0.13
12276,0.1098
12277,0.07
12278,0.0157
12279,0.108
12280,0.0852
12281,0.07
12282,0.12
12283,0.023
12284,0.0092
12285,0.0143
12286,0.31
12287,0.0515
12288,0.0602
12289,0.03
12290,0.022
12291,0.146
12292,0.0109
12293,0.0533
12294,0.061
12301,26.3
12303,6.1606
12304,18.24
12307,4.45
12308,1.6137
12309,22.06
12310,0.0685
12311,5.46
12312,0.48
12313,0.31
12314,0.31
12315,7.37
12316,2.6871
12317,55.83
12320,0.6502
12321,0.6684
12322,0.6906
12323,0.6713
12324,0.6707
12325,0.6663
12326,0.6864
12327,0.69
12329,0.0144
12330,0.2196
12331,0.062
12332,0.1537
12333,0.1678
12336,0.31
12343,0.028
12344,0.0401
12345,0.1019
12346,0.06
12347,0.0129
12348,0.0626
12349,0.03
12350,1.0
12351,1.2619
12352,1.35
12354,0.1016
12355,0.09
12356,0.15
12357,0.1353
12358,0.0516
12359,0.1164
12360,0.0052
12361,0.0391
12362,0.1966
12363,15.4585
12364,34.1185
12368,10.9861
12369,35.35
12370,9.72
12372,0.0136
12373,0.0147
12374,0.2323
12375,0.0183
12376,8.549
12377,0.31
12378,0.31
12379,0.31
12380,3.3311
12381,1.4783
12382,0.31
12383,0.7
12384,5.546
12389,5.1362
12390,0.31
12391,0.31
12395,0.31
12396,0.31
12397,0.31
12398,0.31
12404,0.0138
12405,0.16
12406,0.0096
12407,0.15
12408,0.15
12412,0.19
12413,0.18
12414,0.31
12415,0.21
12416,0.15
12419,191.32
12422,0.13
12423,32.44
12424,0.09
12425,1.0
12426,0.31
12427,0.0107
12429,0.31
12430,1.4563
12431,0.31
12435,0.15
12436,0.28
12437,0.31
12438,0.31
12439,0.31
12440,0.17
12444,0.31
12447,2.1023
12460,4.3292
12461,38.63
12464,8.4106
12466,16.0
12469,15.16
12471,2.2268
12472,4.3724
12473,13.27
12474,3.981
12476,0.1972
12477,0.2025
12478,0.22
12479,0.18
12480,0.31
12481,0.31
12482,19.69
12483,0.31
12484,0.31
12485,0.13
12486,0.31
12487,0.31
12488,0.31
12489,9.8698
12490,0.31
12491,1.0
12492,1.0
12493,0.23
12494,0.31
12495,57.24
12498,1.8237
12505,0.31
12506,1.3571
12507,0.31
12511,0.31
12512,15.4743
12519,7.4506
12520,17.2641
12527,0.1035
12528,0.3424
12529,0.2347
12530,0.1254
12531,0.075
12532,0.0686
12533,0.08
12534,0.076
12535,0.046
12536,0.047
12537,0.0362
12538,0.0865
12539,0.0584
12540,0.018
12541,0.0569
12542,0.1365
12543,0.0084
12544,4.6259
12545,2.0
12546,2.0458
12547,12.0504
12548,21.98
12549,3.9465
12551,0.1546
12552,9.59
12554,0.0023
12555,0.0039
12556,0.7
12557,9.87
12558,5.1774
12559,0.0601
12560,0.067
12561,4.871
12562,22.9529
12563,1.6
12564,5.0059
12567,0.31
12569,0.31
12570,0.31
12573,0.31
12574,2.68
12575,0.31
12579,1.0
12580,0.0174
12581,0.0561
12582,0.0214
12587,18.0634
12588,55.87
12590,2.72
12591,0.31
12593,0.31
12594,0.31
12595,1.0
12598,21.3774
12600,1.87
12601,0.8464
12602,2.73
12603,0.31
12604,1.9033
12607,0.31
12608,0.11
12609,0.31
12612,0.1575
12613,0.31
12614,0.27
12615,0.31
12616,0.31
12617,22.3211
12618,6.9933
12624,1.554
12625,5.24
12626,23.3235
12627,7.6113
12628,1.9
12630,26.8
12631,31.6529
12633,0.31
12634,0.31
12635,9.4977
12636,0.6513
12637,0.6692
12638,0.6743
12639,0.6633
12640,0.6789
12641,0.6523
12642,0.6645
12643,0.68
12647,0.0414
12648,0.376
12649,0.18
12650,0.4922
12651,0.1082
12652,0.0099
12653,0.5712
12654,0.1988
12655,0.185
12656,0.165
12657,0.0507
12658,0.0838
12659,0.1625
12660,0.09
12661,0.0919
12662,0.54
12663,0.0686
12664,0.3665
12665,0.0687
12666,0.05
12667,0.019
12668,0.0537
12669,0.0685
12670,0.4188
12671,0.0657
12672,0.274
12673,0.133
12674,0.1107
12675,0.154
12676,0.5685
12677,4.2567
12679,1.6677
12680,5.789
12686,0.31
12687,55.33
12689,0.14
12690,0.2531
12691,0.101
12692,0.4162
12693,0.2193
12694,0.089
12695,0.0529
12696,0.0764
12697,0.128
12698,0.0888
12699,0.0178
12700,0.0825
12701,0.0555
12702,0.2953
12703,0.0162
12704,0.0461
12705,0.2001
12706,0.0495
12707,0.0535
12708,0.106
12709,0.267
12710,0.2627
12711,0.0535
12712,0.0421
12713,0.036
12714,0.1873
12715,0.119
12719,0.1123
12720,0.1101
12721,0.4192
12722,0.0524
12723,0.0541
12724,0.0952
12725,0.1022
12726,0.1751
12727,0.1052
12728,0.1117
12729,0.0589
12730,0.1493
12731,0.0167
12732,0.0169
12733,0.0092
12734,0.1724
12735,0.077
12736,0.0397
12737,0.0499
12738,0.07
12739,0.0198
12740,0.0074
12741,0.0749
12742,0.1182
12743,0.1943
12744,0.0674
12745,0.0424
12746,0.068
12747,0.0741
12748,0.0833
12749,0.039
12750,0.0218
12751,0.1534
12752,0.1005
12753,0.0536
12754,0.1494
12755,0.0101
12756,0.0102
12757,0.038
12758,0.0189
12759,0.0168
12760,0.0221
12761,0.13
12763,0.1225
12764,0.0188
12765,0.1295
12766,0.0481
12767,0.0532
12768,0.039
12769,0.1858
12770,0.0696
12771,0.038
12772,0.0449
12773,0.052
12774,0.0653
12775,0.0076
12778,31.36
12779,0.082
12780,0.1448
12781,0.0717
12782,0.0373
12784,4.22
12787,2.7298
12788,16.24
12790,1.0
12793,0.0113
12794,0.22
12808,0.1693
12810,2.5255
12814,0.3325
12815,2.2606
12816,0.2921
12817,1.126
12821,0.02
12822,0.31
12823,0.1892
12824,0.0898
12825,0.0423
12826,0.0529
12828,42.5292
12833,0.0154
12834,3.2997
12841,0.91
12843,13.43
12845,2.9
12846,19.0
12850,2.5247
12851,2.0417
12852,6.1952
12853,19.82
12854,0.1784
12855,7.792
12856,0.0399
12857,0.066
12858,0.045
12860,0.014
12861,0.068
12862,0.0126
12863,0.0117
12864,0.0097
12865,0.0091
12866,0.064
12867,0.04
12868,0.008
12869,0.011
12870,0.0347
12871,19.133
12872,12.37
12873,1.35
12874,0.31
12876,0.31
12877,1.988
12884,0.4411
12885,1.0382
12886,0.0124
12887,7.4635
12888,1.5406
12892,1.1082
12893,0.6731
12894,0.2983
12897,6.1751
12901,1.18
12902,0.31
12903,8.0277
12906,1.712
12907,1.9134
12908,19.7433
12909,0.5203
12915,12.6245
12919,0.0632
12920,6.7512
12933,8.6707
12936,43.54
12940,5.229
12942,0.0493
12943,0.0399
12944,0.31
12946,0.0865
12947,0.0279
12948,0.0514
12949,0.0172
12950,0.0231
12951,0.0702
12952,0.038
12959,16.9708
12961,0.31
12962,0.0108
12963,0.046
12964,0.0423
12965,0.05
12966,0.0169
12967,2.5119
12968,2.5023
12969,11.2094
12970,1.0
12971,2.38
12972,0.31
12973,0.31
12974,0.31
12975,0.6787
12976,0.682
12977,0.6758
12978,0.669
12979,0.665
12980,0.678
12981,0.677
12982,0.6784
12984,2.5774
12985,0.3329
12986,7.5044
12992,0.3658
12993,2.1978
12994,5.1167
12995,0.446
12996,0.3162
12997,0.807
12998,0.8276
12999,0.7881
13000,0.8179
13001,0.829
13002,0.8204
13004,0.32
13008,45.77
13010,1.6507
13011,2.6809
13012,16.7553
13013,26.2936
13014,9.02
13015,0.13
13016,7.9639
13017,0.0168
13018,0.0093
13019,0.035
13020,0.0178
13021,0.0794
13022,0.027
13023,0.0114
13024,0.0534
13025,25.7333
13026,0.0302
13029,0.0134
13030,0.0115
13031,0.8615
13032,32.0145
13035,2.5119
13036,17.05
13038,0.0856
13040,38.17
13042,20.26
13043,20.1387
13045,29.07
13046,43.96
13053,0.0553
13056,6.3095
13060,1.62
13061,46.35
13069,3.2118
13070,15.6867
13072,23.53
13073,0.0557
13074,0.0134
13075,7.4279
13076,0.31
13077,0.8866
13078,0.55
13079,0.31
13080,7.5279
13081,29.24
13082,9.76
13083,6.6928
13084,12.64
13087,25.45
13088,3.0305
13090,4.738
13091,0.948
13092,2.2399
13098,7.84
13099,0.31
13102,2.84
13103,0.7087
13107,7.5642
13108,7.09
13109,36.2076
13112,0.7
13115,1.0
13116,1.0
13117,1.0
13118,10.1854
13119,18.2421
13120,7.3944
13122,26.99
13124,14.9856
13125,28.26
13129,0.6309
13130,0.54
13131,0.0224
13132,0.0175
13133,0.0299
13134,39.67
13136,5.9684
13137,3.53
13138,215.08
13140,0.92
13141,0.16
13142,13.0437
13143,18.95
13144,15.76
13146,31.68
13150,37.3148
13156,2.5851
13158,0.6778
13160,0.6659
13161,0.6627
13162,0.6817
13163,0.6775
13164,0.6753
13165,0.6749
13166,0.6958
13167,0.7001
13169,2.5118
13170,27.45
13173,43.3
13176,0.67
13177,0.17
13180,0.2
13181,0.3197
13182,0.3507
13183,0.167
13184,0.1768
13185,0.2892
13186,0.1
13187,0.02
13188,0.336
13189,0.2408
13190,0.2959
13191,0.0049
13192,0.1356
13194,0.11
13195,0.04
13197,0.0029
13198,0.1113
13199,0.0484
13201,0.0937
13202,0.0798
13205,15.5699
13207,20.67
13208,23.17
13215,5.0238
13217,0.7
13218,1.23
13219,31.0
13220,34.56
13221,0.0339
13222,0.3133
13223,0.0984
13224,0.0372
13225,0.0782
13226,0.0875
13227,0.07
13228,0.12
13229,0.0771
13230,0.1012
13232,0.1265
13233,0.06
13234,0.29
13235,0.1168
13236,0.0001
13237,11.99
13238,20.8901
13245,166.82
13246,0.1383
13247,0.12
13248,0.1179
13249,0.1
13250,0.18
13251,0.11
13252,0.1662
13253,0.7
13259,0.8967
13261,0.4171
13265,74.34
13269,3.0722
13273,0.2
13274,0.238
13276,2.5178
13277,0.91
13278,2.3
13279,0.9833
13283,31.69
13287,0.31
13288,1.45
13289,0.8763
13291,0.0892
13292,35.8028
13294,9.6476
13295,8.2706
13296,17.33
13297,8.4858
13298,5.6579
13300,361.18
13305,3.69
13306,0.64
13308,0.0394
13309,0.41
13310,0.1354
13311,0.2088
13312,0.02
13313,0.1022
13314,0.2761
13315,0.7979
13316,0.09
13317,0.092
13318,0.0102
13319,0.0004
13320,0.02
13321,0.0637
13322,0.1473
13323,0.0268
13324,0.0702
13325,0.07
13326,0.02
13328,0.0067
13330,0.02
13331,0.0062
13332,11.27
13333,0.0157
13334,0.1556
13335,0.0807
13336,0.0195
13337,0.417
13338,0.1
13339,0.0388
13340,0.1321
13341,0.0009
13342,0.05
13343,0.0699
13344,0.0064
13347,0.02
13348,0.03
13349,16.89
13350,0.0586
13351,0.0032
13352,0.0443
13355,0.0696
13356,0.0022
13357,0.1722
13358,0.2407
13359,0.0716
13360,0.111
13361,70.18
13363,3.3822
13364,0.055
13368,13.16
13369,0.16
13371,0.49
13372,0.9797
13373,0.75
13374,0.53
13375,0.6729
13376,0.673
13377,0.675
13378,0.6542
13379,0.685
13380,0.6763
13381,0.6783
13382,0.6938
13383,14.3441
13384,8.03
13385,21.92
13387,30.1487
13390,7.9449
13391,12.41
13393,0.11
13394,15.7485
13395,17.69
13396,12.65
13398,0.31
13399,50.73
13401,1.0
13402,7.634
13404,0.12
13405,2.84
13411,6.13
13416,0.1725
13417,0.22
13419,0.1186
13420,0.1298
13421,0.11
13422,0.13
13424,0.23
13427,9.69
13429,0.1081
13430,0.09
13431,1.5887
13432,12.3023
13433,18.7887
13434,6.68
13436,9.1
13437,1.0
13438,7.99
13441,7.72
13442,0.16
13443,0.1485
13444,0.1
13445,0.3789
13446,7.5706
13447,4.16
13455,0.0543
13456,0.014
13457,0.0533
13458,0.178
13459,0.0986
13460,0.0684
13461,0.12
13462,0.049
13463,0.0786
13464,0.052
13465,0.0172
13466,0.0866
13467,0.027
13468,0.035
13469,0.1073
13470,0.063
13471,0.055
13472,0.0587
13473,0.03
13474,0.0138
13475,0.0165
13476,0.0302
13477,0.079
13478,0.056
13479,0.05
13480,0.0339
13481,0.0198
13482,0.055
13483,0.0535
13484,0.067
13485,0.063
13486,0.038
13487,0.089
13488,0.042
13489,0.0224
13490,0.028
13491,0.0174
13497,0.0107
13498,0.0106
13499,0.0143
13500,0.0167
13501,0.0387
13502,0.0556
13503,0.039
13504,0.0346
13505,0.0039
13506,0.0223
13507,0.026
13508,33.9255
13510,0.0193
13511,0.0133
13512,0.0318
13513,0.0061
13514,0.048
13515,0.0233
13516,0.0179
13517,0.0091
13518,0.049
13522,0.239
13523,0.1382
13524,0.0375
13525,0.0397
13526,0.0271
13527,0.0193
13528,0.0253
13529,0.0965
13530,0.1068
13531,0.0723
13532,0.0658
13533,0.0674
13534,0.0879
13535,0.054
13536,0.0603
13537,0.0199
13538,0.0417
13539,0.0165
13541,0.2378
13542,0.2936
13543,0.26
13544,0.9069
13545,0.43
13546,78.02
13548,0.3682
13549,1.32
13550,0.5681
13551,1.578
13554,0.5011
13558,24.8
13560,0.2373
13561,0.051
13562,0.0377
13563,0.055
13564,0.014
13565,0.032
13566,0.0044
13567,0.0105
13568,0.04
13569,0.0041
13570,0.09
13571,0.0056
13572,0.052
13573,0.0143
13574,0.0376
13575,0.0346
13576,0.0897
13577,0.1007
13578,0.0584
13579,0.0175
13580,0.01
13583,2.1
13584,0.8
13585,8.483
13586,5.0942
13587,20.1267
13588,0.12
13591,7.822
13593,5.31
13594,0.1525
13595,4.5072
13596,0.1276
13597,6.39
13598,25.9833
13599,27.66
13603,0.4302
13606,0.9297
13607,0.3408
13608,0.6403
13609,0.8422
13610,1.6259
13619,0.045
13620,0.1039
13621,0.03
13622,0.05
13623,0.0896
13624,3.1622
13627,3.93
13628,23.37
13629,1.49
13630,1.9953
13631,7.0732
13632,34.2149
13634,2.5
13635,0.28
13636,4.054
13637,7.1337
13638,115.18
13639,35.55
13640,35.97
13643,3.1622
13644,1.0688
13645,13.35
13651,15.8489
13652,2.8757
13653,0.1519
13658,2.7966
13660,33.19
13663,0.26
13664,0.82
13666,2.5813
13667,0.16
13668,0.17
13669,2.2387
13675,0.6841
13676,1.32
13680,0.3294
13681,0.0525
13682,0.0262
13683,0.0313
13684,3.33
13685,8.16
13687,0.1
13688,0.1
13689,0.0183
13690,40.07
13691,0.1257
13696,23.1907
13700,14.36
13704,0.0457
13705,0.1683
13707,0.5196
13708,0.53
13709,0.0526
13710,0.1886
13711,0.208
13712,0.1044
13713,0.13
13714,0.0774
13715,0.09
13716,0.2502
13717,0.1476
13720,0.0341
13721,8.15
13722,0.14
13725,8.92
13737,0.18
13738,0.1843
13739,18.96
13740,40.84
13745,33.49
13746,38.97
13748,0.17
13749,45.9066
13750,5.98
13751,24.6
13752,39.85
13753,1.7948
13754,2.5787
13755,0.4581
13756,0.5383
13759,0.0233
13760,0.06
13761,0.6687
13762,0.6905
13763,0.6495
13764,0.6697
13765,0.7032
13766,0.6562
13767,0.6787
13768,0.694
13772,0.0243
13773,0.04
13774,0.1408
13775,0.009
13776,0.0548
13779,18.5096
13781,0.1131
13782,5.8102
13783,0.649
13786,2.0106
13790,0.2158
13794,0.22
13795,1.0349
13796,0.041
13797,0.045
13798,0.0508
13799,0.0406
13800,0.0632
13801,0.0154
13802,0.0475
13803,0.0391
13804,0.0057
13805,0.0147
13806,0.0176
13807,0.0344
13808,0.0152
13809,0.0122
13810,0.047
13811,0.015
13812,0.022
13813,0.0127
13814,0.027
13815,0.0251
13816,0.0133
13817,0.016
13818,8.372
13820,0.141
13821,0.1269
13822,0.18
13823,0.1766
13824,0.1829
13825,0.0034
13826,0.05
13827,0.028
13828,0.1948
13829,2.5736
13830,4.7
13831,0.14
13836,0.2
13840,0.2041
13842,0.1645
13850,45.5532
13851,32.4232
13868,60.798
13871,0.41
13875,15.4143
13877,43.8
13878,6.6191
13882,7.3067
13884,1.23
13885,0.3548
13890,14.522
13892,0.7875
13893,0.3133
13894,1.5082
13897,8.0304
13898,0.0052
13899,6.5247
13900,2.3015
13901,7.9432
13902,1.5186
13903,1.583
13904,0.2078
13905,2.67
13906,0.4505
13907,2.452
13908,0.1731
13909,0.3926
13910,0.2136
13912,2.6441
13913,5.94
13914,2.1
13915,4.81
13918,0.1068
13919,0.07
13920,0.0273
13921,0.1792
13922,0.0595
13924,0.1125
13925,0.0994
13926,0.1034
13927,0.097
13928,0.0458
13929,0.19
13930,0.0223
13931,0.0489
13932,0.0517
13933,0.14
13934,0.0478
13935,0.19
13936,0.0576
13937,0.3118
13938,0.3355
13939,5.92
13940,2.9633
13941,0.0111
13942,0.0738
13943,0.0179
13944,0.0159
13945,0.03
13946,0.0191
13947,0.0148
13948,0.0072
13951,0.31
13954,2.5399
13955,35.81
13957,0.3993
13958,0.0382
13959,0.1122
13960,1.5861
13961,1.5459
13964,15.7077
13965,22.78
13967,6.6278
13969,22.1577
13970,0.9231
13971,11.205
13972,6.51
13973,19.62
13974,7.7043
13979,2.58
13980,1.26
13983,5.0238
13984,3.181
13985,11.9874
13990,7.11
13994,3.74
13995,0.61
13996,0.74
13998,0.5545
13999,0.8537
14000,0.298
14001,16.14
14002,0.47
14003,1.7574
14004,0.8787
14005,1.5156
14006,16.807
14007,43.2697
14016,2.03
14017,77.1
14029,17.24
14034,14.2467
14036,81.19
14037,10.84
14038,13.54
14039,81.26
14040,37.19
14041,6.4188
14042,18.78
14044,27.57
14045,149.43
